/store/Terry_project/NiAlO_EDIP_fitting_DFT/PureNiO/PureNiO_iter_last_no_ox_lmp.data (written by ASE) 

125 	 atoms 
1  atom types
0.0      10.541499999999999  xlo xhi
0.0      10.541499999999999  ylo yhi
0.0      10.541499999999999  zlo zhi


Atoms 

     1   1                       0                       0                       0
     2   1                       0                       0      2.1082999999999998
     3   1                       0                       0      4.2165999999999997
     4   1                       0                       0      6.3248999999999995
     5   1                       0                       0      8.4331999999999994
     6   1                       0      2.1082999999999998                       0
     7   1                       0      2.1082999999999998      2.1082999999999998
     8   1                       0      2.1082999999999998      4.2165999999999997
     9   1                       0      2.1082999999999998      6.3248999999999995
    10   1                       0      2.1082999999999998      8.4331999999999994
    11   1                       0      4.2165999999999997                       0
    12   1                       0      4.2165999999999997      2.1082999999999998
    13   1                       0      4.2165999999999997      4.2165999999999997
    14   1                       0      4.2165999999999997      6.3248999999999995
    15   1                       0      4.2165999999999997      8.4331999999999994
    16   1                       0      6.3248999999999995                       0
    17   1                       0      6.3248999999999995      2.1082999999999998
    18   1                       0      6.3248999999999995      4.2165999999999997
    19   1                       0      6.3248999999999995      6.3248999999999995
    20   1                       0      6.3248999999999995      8.4331999999999994
    21   1                       0      8.4331999999999994                       0
    22   1                       0      8.4331999999999994      2.1082999999999998
    23   1                       0      8.4331999999999994      4.2165999999999997
    24   1                       0      8.4331999999999994      6.3248999999999995
    25   1                       0      8.4331999999999994      8.4331999999999994
    26   1      2.1082999999999998                       0                       0
    27   1      2.1082999999999998                       0      2.1082999999999998
    28   1      2.1082999999999998                       0      4.2165999999999997
    29   1      2.1082999999999998                       0      6.3248999999999995
    30   1      2.1082999999999998                       0      8.4331999999999994
    31   1      2.1082999999999998      2.1082999999999998                       0
    32   1      2.1082999999999998      2.1082999999999998      2.1082999999999998
    33   1      2.1082999999999998      2.1082999999999998      4.2165999999999997
    34   1      2.1082999999999998      2.1082999999999998      6.3248999999999995
    35   1      2.1082999999999998      2.1082999999999998      8.4331999999999994
    36   1      2.1082999999999998      4.2165999999999997                       0
    37   1      2.1082999999999998      4.2165999999999997      2.1082999999999998
    38   1      2.1082999999999998      4.2165999999999997      4.2165999999999997
    39   1      2.1082999999999998      4.2165999999999997      6.3248999999999995
    40   1      2.1082999999999998      4.2165999999999997      8.4331999999999994
    41   1      2.1082999999999998      6.3248999999999995                       0
    42   1      2.1082999999999998      6.3248999999999995      2.1082999999999998
    43   1      2.1082999999999998      6.3248999999999995      4.2165999999999997
    44   1      2.1082999999999998      6.3248999999999995      6.3248999999999995
    45   1      2.1082999999999998      6.3248999999999995      8.4331999999999994
    46   1      2.1082999999999998      8.4331999999999994                       0
    47   1      2.1082999999999998      8.4331999999999994      2.1082999999999998
    48   1      2.1082999999999998      8.4331999999999994      4.2165999999999997
    49   1      2.1082999999999998      8.4331999999999994      6.3248999999999995
    50   1      2.1082999999999998      8.4331999999999994      8.4331999999999994
    51   1      4.2165999999999997                       0                       0
    52   1      4.2165999999999997                       0      2.1082999999999998
    53   1      4.2165999999999997                       0      4.2165999999999997
    54   1      4.2165999999999997                       0      6.3248999999999995
    55   1      4.2165999999999997                       0      8.4331999999999994
    56   1      4.2165999999999997      2.1082999999999998                       0
    57   1      4.2165999999999997      2.1082999999999998      2.1082999999999998
    58   1      4.2165999999999997      2.1082999999999998      4.2165999999999997
    59   1      4.2165999999999997      2.1082999999999998      6.3248999999999995
    60   1      4.2165999999999997      2.1082999999999998      8.4331999999999994
    61   1      4.2165999999999997      4.2165999999999997                       0
    62   1      4.2165999999999997      4.2165999999999997      2.1082999999999998
    63   1      4.2165999999999997      4.2165999999999997      4.2165999999999997
    64   1      4.2165999999999997      4.2165999999999997      6.3248999999999995
    65   1      4.2165999999999997      4.2165999999999997      8.4331999999999994
    66   1      4.2165999999999997      6.3248999999999995                       0
    67   1      4.2165999999999997      6.3248999999999995      2.1082999999999998
